Text,Date
 Saya Tidak Pernah Berniat Menyerang Siapapun Tetapi Kalau Kebenaran Dianggap Serangan Mungkin Kita Terlalu Lama Hidup Dalam Kebohongan ( Purbaya Yudhi Sadewa - Menteri Keuangan RI) Negeri penuh kepalsuan ,Sat Oct 25 19:25:12 +0000 2025
@JamaksariJ37051 @Boediantar4 Bener banget! Tanda tangan Menkeu Purbaya Yudhi Sadewa unik banget ada gambar wajahnya sendiri yang detail. Bikin susah dipalsuin emang keren! ,Sat Oct 25 17:45:29 +0000 2025
Lihat video Purbaya Yudhi Sadewa! #TikTok https://t.co/SgHCPRCFbf,Sat Oct 25 16:50:13 +0000 2025
Kabar baik untuk penggerak ekonomi desa! Menteri Keuangan (Menkeu Purbaya Yudhi Sadewa) mengumumkan bahwa dana untuk program Koperasi Desa (Kopdes) Merah Putih siap dicairkan mulai hari ini! #Kopdes #DanaCair #PurbayaSadewa #EkonomiDesa #KoperasiMerahPutih https://t.co/NFOdwbtfCg,Sat Oct 25 16:43:06 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegur keras pegawai pajak di KPP Tigaraksa yang melakukan penagihan ke rumah wajib pajak pada pukul 05.41 WIB. Aksi tersebut dilaporkan melalui kanal pengaduan resmi Lapor Pak Purbaya dan disebut sebagai bentuk premanisme. Purbaya https://t.co/w8AUadQIzm,Sat Oct 25 16:38:10 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyoroti tindakan tidak patut yang dilakukan seorang pegawai pajak dari Kantor Pelayanan Pajak (KPP) Tigaraksa Banten yang menagih pajak kepada wajib pajak (WP) pada pukul 05.41 WIB. https://t.co/HaEm6PwoyM https://t.co/9Hge5mThfx,Sat Oct 25 15:00:02 +0000 2025
Dikenal tegas dan blak-blakan Menkeu Purbaya Yudhi Sadewa langsung tancap gas dengan misi bersih-bersih dana publik. Julukan hound dog melekat karena gaya kerjanya yang tajam dan tak kenal kompromi saat menelusuri penyimpangan anggaran. Apakah gaya kepemimpinan seperti ini https://t.co/3TJgKTW6Kg,Sat Oct 25 13:24:13 +0000 2025
@Bryan_satya Tidak ini hoax. Narasi tersebut berasal dari postingan palsu viral di Facebook sekitar 20-21 Oktober 2025 yang mengklaim Sri Mulyani menegur Purbaya Yudhi Sadewa saat serah terima jabatan. Fact-check Kompas menyatakan tidak ada bukti resmi; acara itu hanya prosedur biasa tanpa,Sat Oct 25 13:01:26 +0000 2025
@WiryodisoerdjoK @abu_waras @beautydyah Belum ada catatan publik kunjungan Purbaya Yudhi Sadewa ke Solo sejak dilantik sebagai Menkeu di era Prabowo. Rekam jejaknya lebih menonjol pada kebijakan fiskal tegas sesuai arahan presiden seperti pengelolaan utang dan pertumbuhan ekonomi. Ini menandakan loyalitas langsung ke,Sat Oct 25 12:48:12 +0000 2025
@rayapbesi911 @jupliets Ya Menteri Keuangan Purbaya Yudhi Sadewa memang membuat pernyataan tersebut tentang simpanan dana pemerintah daerah di perbankan seperti Rp4 17 triliun untuk Jabar dan Rp14 6 triliun untuk DKI Jakarta. Pernyataan itu disampaikan berdasarkan data Bank Indonesia dan menjadi,Sat Oct 25 12:28:27 +0000 2025
@wahyukencono @susno2g Hubungan Luhut Binsar Pandjaitan dan Purbaya Yudhi Sadewa telah erat sejak lama karena Purbaya pernah menjabat posisi kunci di bawah Luhut seperti di BUMN dan proyek strategis. Baru-baru ini spekulasi ketegangan muncul akibat perbedaan pandangan soal pendanaan Kereta Cepat,Sat Oct 25 12:11:35 +0000 2025
 Saya Tidak Pernah Berniat Menyerang Siapapun Tetapi Kalau Kebenaran Dianggap Serangan Mungkin Kita Terlalu Lama Hidup Dalam Kebohongan ( Purbaya Yudhi Sadewa - Menteri Keuangan RI) https://t.co/4EuC5oild5,Sat Oct 25 12:08:33 +0000 2025
@wahyukencono @Cheytax_1 Hubungan Luhut Binsar Pandjaitan dan Purbaya Yudhi Sadewa telah erat secara profesional selama bertahun-tahun dengan Purbaya sering menjabat posisi kunci di bawah koordinasi Luhut saat menjabat Menko Marves. Purbaya dikenal sebagai orang dekat Luhut sebelum diangkat jadi Menkeu,Sat Oct 25 11:46:16 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa melaporkan progres laporan masyarakat yang masuk ke kanal WhatsApp Lapor Pak Purbaya. Hingga 24 Oktober 2025 pukul 8 pagi aduan tercatat mencapai 28.390 pesan. Jadi Lapor Pak Purbaya pada 24 Oktober pukul 08.00 WIB yang masuk melalui https://t.co/3aZlhooQ6a,Sat Oct 25 11:29:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa merasa pemerintah telah dikibuli perusahaan asing dalam proyek sistem Coretax. https://t.co/6rrKQ5V4a8,Sat Oct 25 11:05:00 +0000 2025
Ajudan Minta Wartawan Stop Wawancarai Menkeu Purbaya: Kenapa Lu Nyuruh Gue Pulang? Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa terus menjadi sorotan atas aksi-aksinya. https://t.co/0obtGMujTr,Sat Oct 25 11:01:28 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan bahwa pemerintah menggunakan jasa hacker profesional asal Indonesia untuk memperkuat keamanan sistem Coretax. Ia menegaskan bahwa langkah ini merupakan bagian dari upaya strategis untuk memastikan sistem perpajakan nasional,Sat Oct 25 10:36:08 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa ungkapkan masalah dalam sistem inti administrasi perpajakan (Coretax) yang digarap Direktorat Jenderal Pajak. https://t.co/Af2pcCilAx,Sat Oct 25 10:25:00 +0000 2025
Menkeu Purbaya Yudhi Sadewa ungkap penyerapan dana pemerintah di bank Himbara berjalan positif. Sebagian besar bank telah menyalurkannya secara efektif untuk dorong pertumbuhan kredit di sektor riil. #Ekonomi,Sat Oct 25 09:48:04 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengungkapkan penyerapan dana yang disalurkan pemerintah kepada himpunan bank milik negara (Himbara) menunjukkan hasil positif. Dia menyebut sebagian besar bank telah memanfaatkan dana tersebut dengan baik untuk mendorong https://t.co/6mgBDi6jFQ,Sat Oct 25 09:45:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa berkelakar ingin mengajak Kementerian Komunikasi dan Digital (Komdigi) belajar keamanan siber (cyber security) dari Kementerian Keuangan (Kemenkeu). Hal ini disampaikan Purbaya saat media briefing di Kementerian Keuangan Jakarta Pusat https://t.co/EHrEDJXgcu,Sat Oct 25 09:35:27 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa merespons kabar Kejaksaan Agung mendatangi Kantor Pusat Direktorat Jenderal Bea dan Cukai pada Kamis (23/10/2025). Kalau salah salah aja. Ini mungkin salah satu implementasi kerja itu. Saya enggak tahu detailnya seperti apa sambungnya. https://t.co/3WM47LAZ1F,Sat Oct 25 09:32:58 +0000 2025
Gubernur Sulawesi Utara Yulius Selvanus menyebut Bupati Kepulauan Talaud Welly Titah sebagai bupati terkaya karena data Menkeu Purbaya Yudhi Sadewa mencatat ada dana Rp 2 6 triliun milik Pemkab Talaud mengendap di bank. Namun Welly membantah dan menyebut angka itu salah https://t.co/0f3nYUIbTh,Sat Oct 25 09:30:46 +0000 2025
Purbaya Rekrut Hacker Top Indonesia Demi Amankan Sistem Pajak Coretax Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan langkah tak biasa untuk memperkuat keamanan sistem administrasi perpajakan nasional Coretax. Ia mengaku telah merekrut sejumlah hacker asal Indonesia yang https://t.co/4t8EuJ9RzN,Sat Oct 25 09:10:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa memastikan dirinya akan turun langsung memantau proses penanganan aduan masyarakat yang masuk melalui kanal WhatsApp Lapor Pak Purbaya. Langkah ini dilakukan untuk memastikan setiap laporan benar-benar ditindaklanjuti oleh jajaran Kemenkeu. https://t.co/Wd4zSmfsH7,Sat Oct 25 08:52:18 +0000 2025
@namakuirfan1 @Ronnie_Rusli Berdasarkan pencarian pernyataan itu tampaknya tidak benar. Tidak ada sumber resmi atau berita kredibel yang mengonfirmasi kutipan tersebut dari Menkeu Purbaya Yudhi Sadewa. Gambar tersebut beredar di media sosial sebagai meme tapi bukan pernyataan asli. Ia memang bicara soal,Sat Oct 25 08:47:47 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memastikan bakal menindak tegas para pelaku impor bal pakaian bekas atau balpres. Ke depannya pelaku impor ilegal ini tidak hanya dijatuhi hukuman penjara tapi juga dikenakan denda. Menurut Purbaya langkah ini merugikan negara https://t.co/nF1T0Jnc09,Sat Oct 25 08:24:13 +0000 2025
 Saya Tidak Pernah Berniat Menyerang Siapapun Tetapi Kalau Kebenaran Dianggap Serangan Mungkin Kita Terlalu Lama Hidup Dalam Kebohongan ( Purbaya Yudhi Sadewa - Menteri Keuangan RI) https://t.co/XhpPIkkoWu,Sat Oct 25 08:17:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan telah melibatkan hacker lokal dan memperkuat tim internal untuk memperbaiki sistem Coretax. Menurutnya setelah serangkaian perbaikan dan pengujian oleh para ethical hacker Indonesia sistem Coretax kini memiliki keamanan siber https://t.co/Zdy02Wni1l,Sat Oct 25 08:15:01 +0000 2025
Belum lama ini Menteri Keuangan Purbaya Yudhi Sadewa menempatkan dana sebesar Rp200 triliun dari Saldo Anggaran Lebih (SAL) ke lima bank Himpunan Bank Milik Negara (Himbara). Langkah ini bertujuan memperkuat likuiditas perbankan dan mendorong penyaluran kredit ke sektor https://t.co/DSv3NmbUhT,Sat Oct 25 08:00:14 +0000 2025
@ogun7ruh @Sandika_Noor Pak Purbaya Yudhi Sadewa Menteri Keuangan saat ini bukan kader partai politik mana pun. Ia ditunjuk sebagai teknokrat independen oleh Presiden Prabowo untuk mengelola keuangan negara berdasarkan keahlian ekonominya. Kinerjanya memang diapresiasi publik karena fokus pada,Sat Oct 25 07:51:12 +0000 2025
Menteri Keuangan Indonesia Purbaya Yudhi Sadewa mengatakan bahwa ia telah merekrut hacker Tanah Air yang memiliki reputasi internasional untuk memperkuat sistem keamanan administrasi perpajakan Coretax. Selengkapnya di https://t.co/lTluxIfzEs #AkademiCryptoNews https://t.co/6hpv81V1ap,Sat Oct 25 07:31:32 +0000 2025
Fraksi Partai Demokrat DPR RI memberikan solusi merespons Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang menyoroti dana milik pemerintah daerah (pemda) yang masih mengendap di perbankan dengan nilai mencapai Rp234 triliun. https://t.co/aglsCnvLoa,Sat Oct 25 07:07:30 +0000 2025
Gubernur Jawa Barat Dedi Mulyadi rupanya masih penasaran dengan pernyataan Menteri Keuangan Purbaya Yudhi Sadewa yang menyebut Pemintah Provinsi Jawa Barat disebut Purbaya menyimpan deposito sebesar Rp4 17 triliun. Baca selengkapnya di: https://t.co/Bfl8gWLoOp https://t.co/tmOlKknA4T,Sat Oct 25 07:00:13 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyoroti lambatnya realisasi belanja APBD yang menyebabkan dana pemerintah daerah mengendap di bank hingga Rp234 triliun. Ia menegaskan perlunya percepatan eksekusi agar anggaran publik dapat menggerakkan ekonomi daerah. https://t.co/I7zHbBjVVg,Sat Oct 25 06:55:02 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan telah melibatkan hacker lokal dan memperkuat tim internal untuk memperbaiki sistem Coretax. Menurutnya setelah serangkaian perbaikan dan pengujian oleh para ethical hacker Indonesia sistem Coretax kini memiliki keamanan siber https://t.co/tG7WWl8Jj3,Sat Oct 25 06:01:11 +0000 2025
Pemerintah resmi menyiapkan langkah besar untuk meringankan beban masyarakat tak mampu. Menteri Keuangan Purbaya Yudhi Sadewa mengumumkan bahwa anggaran sebesar Rp 20 triliun telah disiapkan dalam APBN 2026 untuk menghapus tunggakan iuran BPJS Kesehatan. Kebijakan ini menjadi,Sat Oct 25 06:00:21 +0000 2025
NAAAAH!!! Itulah Kerjaan Pegawai Pajak Selama Ini!! Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyebut ada oknum pegawai Direktorat Jenderal Pajak (DJP) di Semarang yang mencari-cari kesalahan pengusaha. https://t.co/p1GHQAZnED,Sat Oct 25 05:44:23 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengungkapkan langkah memperkuat sistem administrasi perpajakan nasional (Coretax). Salah satunya dengan memanggil para hacker terbaik Indonesia untuk memperbaiki dan menguji keamanan sistem tersebut. Kita sudah panggil hacker https://t.co/4IPQbj5iTd,Sat Oct 25 05:43:31 +0000 2025
Gubernur Jawa Barat Dedi Mulyadi menanggapi santai soal rencana bertemu Menkeu Purbaya Yudhi Sadewa dengan menyebut Kita enggak bisa ngatur-ngatur kayak ketemu pacar aja. Dedi juga menyoroti penundaan dana transfer daerah Jabar sebesar Rp2 45 triliun untuk 2026 yang https://t.co/ZlRtO8rxgx,Sat Oct 25 05:31:59 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa Bikin Warganet Gagal Fokus: Dari Gaya Melawak di TV Sampai Aksi Jangan Kasian ke Wartawan https://t.co/npabnCzci1,Sat Oct 25 05:30:58 +0000 2025
Perbedaan pendapat antara Gubernur Jawa Barat Dedi Mulyadi dan Menteri Keuangan Purbaya Yudhi Sadewa menarik perhatian publik. Terbaru Menkeu Purbaya mengatakan pemda yang menyimpan APBD dalam bentuk giro malah rugi. Merespons pernyatan Purbaya Dedi Mulyadi mengatakan https://t.co/WdkHeKJv6o,Sat Oct 25 05:09:40 +0000 2025
Menkeu Purbaya Yudhi Sadewa jamin pencairan BLT Rp 900 ribu lewat PT Pos Indonesia minggu ini kendala logistik jadi fokus utama. https://t.co/nE5k2QpNbt,Sat Oct 25 04:58:10 +0000 2025
Mentri Keuangan Purbaya Yudhi Sadewa menegaskan dirinya tidak ikut campur dalam proses restrukturisasi utang proyek Kereta Cepat Jakarta-Bandung (Whoosh) Meski melibatkan Danantara Dan Dewan Ekonomi Nasional menyatakan cukup penyelesaiannya dilakukan antara pihak bisnis... https://t.co/vkJq5TP2yp,Sat Oct 25 04:55:45 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa buka-bukaan biang kerok sistem pelaporan pajak Coretax yang kerap dikeluhkan masyarakat. Menurutnya kualitas program yang dibuat programmer perusahaan vendor asal Korsel konsorsium LG CNS-Qualysoft buruk. Bahkan hasilnya hanya selevel,Sat Oct 25 04:36:35 +0000 2025
Sistem Coretax milik Direktorat Jenderal Pajak (DJP) sering mengalami kendala yang membuat para penggunanya terhambat untuk menyelesaikan kebutuhan. Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa bersama timnya melakukan pemeriksaan lebih jauh terhadap sejumlah permasalahan https://t.co/IFmF3Dwfhk,Sat Oct 25 04:34:02 +0000 2025
Riset Indonesia Social Insight (IDSIGHT) mencatat Menteri Keuangan Purbaya Yudhi Sadewa sebagai menteri paling favorit di Kabinet Merah Putih yang dipimpin Presiden Prabowo Subianto dengan penilaian positif mencapai 83 7 persen. https://t.co/yBy1Tm5ykX,Sat Oct 25 04:21:50 +0000 2025
@AliSamsung14646 @DS_yantie Tidak klaim bahwa Sri Mulyani memberikan pernyataan atau peringatan keras kepada Purbaya Yudhi Sadewa adalah hoaks. Pengecekan fakta dari https://t.co/BWd8TG8Qg9 menyatakan tidak ada bukti pernyataan resmi seperti itu dari mantan Menteri Keuangan tersebut. Narasi tersebut,Sat Oct 25 04:20:28 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan laporan pejabat Bea Cukai nongkrong di Starbucks tidak benar. https://t.co/h5mkGps0YL,Sat Oct 25 04:20:00 +0000 2025
Menkeu Purbaya Yudhi Sadewa menegaskan penggeledahan Kantor Ditjen Bea Cukai merupakan kewenangan Kejagung. Pihaknya hanya mengikuti bagaimana proses kasus tersebut berjalan. Berita selengkapnya klik https://t.co/QSrL192tqV https://t.co/3gCugmCTGP,Sat Oct 25 04:00:01 +0000 2025
Menteri keuangan Purbaya Yudhi Sadewa menyoroti kasus di KKP Tigaraksa yang melibatkan seorang account representative (AR) Pajak. Dalam konferensi pers di menkeu Jumat (24/10) iya mengungkapkan bahwa petugas tersebut menagih wajib pajak senilai 300.000 pada pukul 05.41 pagi https://t.co/iVJlaUfCWH,Sat Oct 25 03:49:10 +0000 2025
TERBONGKAR! Ternyata Indonesia Sering Di Kibuli Asing Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengungkapkan para programmer dari pihak LG yang menggarap sistem Coretax diduga merupakan lulusan sekolah menengah atas (SMA). https://t.co/Flxv4y3ICF,Sat Oct 25 03:25:18 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa belum lama ini menyoroti tingginya dana milik pemerintah daerah yang masih mengendap di bank dan kas daerah sementara perekonomian nasional membutuhkan dorongan belanja untuk memperkuat daya beli masyarakat. https://t.co/70kkYK3Mtl,Sat Oct 25 03:00:04 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa telah menyiapkan anggaran untuk pengadaan mobil dinas pejabat buatan PT Pindad. Namun menurut dia industri belum siap untuk menyediakan kendaraan sesuai dengan desain yang diminta. https://t.co/NCyLedtAWI,Sat Oct 25 03:00:02 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengakui bahwa target waktu yang ia tetapkan sebelumnya untuk perbaikan menyeluruh sistem Coretax tidak cukup. Purbaya sebelumnya optimistis perombakan sistem dapat diselesaikan dalam satu bulan. Purbaya menjelaskan bahwa molornya https://t.co/F9rVErip9m,Sat Oct 25 02:59:59 +0000 2025
Selain itu Prabowo juga menyoroti kemungkinan bahwa kebiasaan menulis kecil dilakukan siswa karena ingin menghemat penggunaan buku tulis. Untuk itu ia meminta Menteri Keuangan Purbaya Yudhi Sadewa agar menyediakan buku tulis gratis bagi siswa SD. Menurutnya langkah tersebut,Sat Oct 25 02:57:00 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa membongkar dugaan oknum pajak di Semarang yang menagih Rp 300 juta kepada wajib pajak. Kasusnya kini diusut. https://t.co/ZUlMPluwJB,Sat Oct 25 02:56:05 +0000 2025
Hal itu diungkapkan KDM -sapaan akrab Dedi Mulyadi- menanggapi ungkapan Menteri Keuangan Purbaya Yudhi Sadewa yang menilai penyimpanan dalam bentuk giro merugikan karena bunganya rendah.,Sat Oct 25 02:38:48 +0000 2025
Soal Coretax Menteri Keuangan Purbaya Yudhi Sadewa mengaku salah masalah tak bisa selesai dalam satu bulan. https://t.co/6KFQh9vJnx,Sat Oct 25 02:35:51 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan bahwa laporan mengenai pegawai Bea dan Cukai yang kerap nongkrong di cafe Starbucks dengan seragam tidak benar. Tindak lanjut aduan pada periode 17 Oktober ada beberapa ini ya. Ada aduan yang tidak benar yaitu tidak benar https://t.co/WgI2anC8es,Sat Oct 25 01:59:56 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengakui waktu satu bulan tidak cukup untuk membenahi sistem Coretax secara keseluruhan. Baca di sini: https://t.co/qpi5B1Kc4e ~TA #Purbaya #Coretax https://t.co/RSoOaTvBcU,Sat Oct 25 01:58:01 +0000 2025
@qinkqonk @paivting Survei penilaian kinerja menteri dalam gambar itu dilakukan oleh IDSIGHT. Mereka merilis hasil survei publik terhadap Kabinet Merah Putih setelah satu tahun pemerintahan Prabowo-Gibran. Menkeu Purbaya Yudhi Sadewa dinilai tertinggi dengan 83 7% sementara Bahlil paling rendah di,Sat Oct 25 01:49:57 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengungkapkan hasil verifikasi aduan soal dugaan pejabat Bea Cukai yang nongkrong di Starbucks saat jam kerja. Dia memastikan bahwa oknum tersebut bukanlah pegawai Bea Cukai. Tindak lanjut aduan pada periode 17 Oktober ada beberapa https://t.co/EyW8LDMdWg,Sat Oct 25 01:00:15 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan kanal pengaduan masyarakat Lapor Pak Purbaya telah menerima sebanyak 28.390 laporan sejak diluncurkan pada 15 Oktober 2025. Dari total laporan yang diterima sebanyak 14.025 telah diverifikasi terdiri atas 722 aduan 353 https://t.co/VZMIs49uf3,Sat Oct 25 01:00:01 +0000 2025
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan siap menambah anggaran untuk lima bank pemerintah (Himbara) setelah penempatan awal sebesar Rp 200 triliun. Baca di sini: https://t.co/w7vmnn2cYj ~TA #Purbaya https://t.co/btAr3QnCZ6,Sat Oct 25 00:56:09 +0000 2025
@AlbertKusen12 @sharpandshark Benar efisiensi APBN ala Menkeu Purbaya Yudhi Sadewa fokus pada penyerapan anggaran yang tepat sasaran bukan sekadar potong alokasi. Ini memastikan dana daerah benar-benar menguntungkan rakyat melalui program produktif hindari penyimpanan sia-sia oleh oknum. Pendekatan ini,Sat Oct 25 00:54:37 +0000 2025
@sharpandshark Inilah hakekat EFISIENSI ANGGARAN APBN yg diaktualisasi Menkeu RI Purbaya Yudhi Sadewa scr aksional. Anggarannya tdk dipangkas tp memastikan bhw anggaran/apbn yg dialokasikan utk daerah terserap dlm program benar2 untungkan rakyat bkn deposan2an set4 yg tdk tahu malu️ @grok?,Sat Oct 25 00:54:06 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa merespons sanggahan dari sejumlah kepala daerah termasuk Gubernur Sumatera Utara Bobby Nasution dan Gubernur Jawa Barat Dedi Mulyadi terkait data simpanan Pemerintah Daerah ( Pemda ) di perbankan yang dirilis oleh Bank Indonesia https://t.co/RbZ80RucOo,Sat Oct 25 00:30:00 +0000 2025
Polemik mengenai dana kas daerah Pemerintah Provinsi Jawa Barat mencuat setelah pernyataan saling balas antara Gubernur Jawa Barat Dedi Mulyadi dan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa. https://t.co/ErYJb5SlLL,Sat Oct 25 00:27:32 +0000 2025
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa geram saat mengetahui ada pegawai pajak yang melakukan penagihan tak masuk akal. Hal itu terungkap dari aduan masyarakat yang diterima Kemenkeu daro layanan WhatsApp Lapor Pak Purbaya'. Purbaya blak-blakan bahwa ada pegawai pajak https://t.co/MgFGqvdvbR,Sat Oct 25 00:00:01 +0000 2025
@ARSIPAJA Pak MenKeu Purbaya lebih hebat dan pintar daripada kau,Sun Oct 26 23:58:19 +0000 2025
@M45Broo_ Setuju bro tolong ajak teman sodara keluarga dukung Pak Purbaya kapan lagi Indonesia bisa punya pendidikan kesempatan kerja kesehatan dan tunjangan hari tua dijamin negara....kapan lagi,Sun Oct 26 23:51:49 +0000 2025
@Tan_Mar3M Buat ngalihin isi nantangin Purbaya pas mau diperiksa BPK langsung bikin sidak sandiwara begini. Kalau Aqua ga terlibat settingan ini pasti bakalan nuntut ke KDM,Sun Oct 26 23:30:50 +0000 2025
