text,date,CleanSVM,CleanIndoBERTweet,Label
Menkeu Purbaya Yudhi Sadewa merespons pernyataan Gubernur Jabar Dedi Mulyadi terkait permasalahan dana Pemda yang mengendap di bank. Purbaya menilai menyimpan dana dalam bentuk giro malah lebih merugikan. Simak selengkapnya dalam video ini! https://t.co/vqmzrr5rJe,Thu Oct 23 08:04:16 +0000 2025,menkeu purbaya yudhi sadewa respons nyata gubernur jabar dedi mulyadi kait masalah dana pemda endap bank purbaya nilai simpan dana bentuk giro malah lebih rugi simak lengkap video,menkeu purbaya yudhi sadewa merespons pernyataan gubernur jabar dedi mulyadi terkait permasalahan dana pemda yang mengendap di bank. purbaya menilai menyimpan dana dalam bentuk giro malah lebih merugikan. simak selengkapnya dalam video ini!,2.0
@hipohan Semoga Pak Purbaya Yudhi Sadewa dan keluarganya senantiasa dilindungi Allah SWT. Rakyat sangat mendukung langkah2 beliau demi utk kemajuan negara dan bangsa. Jika ada rekannya yg iri dgn beliau semoga lekas resign dan diganti oleh yg lbh baik akhlaqnya. Aamiin.,Thu Oct 23 08:01:50 +0000 2025,moga pak purbaya yudhi sadewa keluarga senantiasa lindung allah swt rakyat sangat dukung langkah beliau maju negara bangsa rekan iri dgn beliau moga lekas resign ganti lebih baik akhlaqnya aamiin,semoga pak purbaya yudhi sadewa dan keluarganya senantiasa dilindungi allah swt. rakyat sangat mendukung langkah2 beliau demi untuk kemajuan negara dan bangsa. jika ada rekannya yang iri dgn beliau semoga lekas resign dan diganti oleh yang lebih baik akhlaqnya. aamiin.,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menyatakan bakal menerapkan sanksi berupa denda kepada importir pakaian dan tas bekas (balpres) ilegal. Purbaya menilai langkah yang diambil dalam menindak importir ilegal selama ini tidak menguntungkan negara. #SmartNews @kompascom https://t.co/NHk2MLTdqw,Thu Oct 23 07:45:00 +0000 2025,menteri uang purbaya yudhi sadewa nyata bakal terap sanksi upa denda importir pakai tas bekas balpres ilegal purbaya nilai langkah ambil tindak importir ilegal lama untung negara,menteri keuangan purbaya yudhi sadewa menyatakan bakal menerapkan sanksi berupa denda kepada importir pakaian dan tas bekas (balpres) ilegal. purbaya menilai langkah yang diambil dalam menindak importir ilegal selama ini tidak menguntungkan negara. #smartnews,1.0
Menteri Keuangan Purbaya Yudhi Sadewa berjanji akan menuntaskan masalah impor pakaian bekas ilegal. Ia juga akan menata ulang Pasar Senen yang selama ini dikenal sebagai pusat thrifting di Jakarta. &gt;&gt; https://t.co/AsyWKigW8H https://t.co/WMeZxgXkY8,Thu Oct 23 07:30:00 +0000 2025,menteri uang purbaya yudhi sadewa janji tuntas masalah impor pakai bekas ilegal tata ulang pasar senen lama kenal pusat thrifting jakarta gtgt,menteri keuangan purbaya yudhi sadewa berjanji akan menuntaskan masalah impor pakaian bekas ilegal. ia juga akan menata ulang pasar senen yang selama ini dikenal sebagai pusat thrifting di jakarta. &gt;&gt;,2.0
Menteri Keuangan Purbaya Yudhi Sadewa berupaya memperkuat sistem penerimaan bea cukai dengan kecerdasan buatan (AI). https://t.co/xm7q8vZbBR,Thu Oct 23 06:01:12 +0000 2025,menteri uang purbaya yudhi sadewa upaya kuat sistem terima bea cukai cerdas buat ai,menteri keuangan purbaya yudhi sadewa berupaya memperkuat sistem penerimaan bea cukai dengan kecerdasan buatan (ai).,1.0
Menkeu RI Purbaya Yudhi Sadewa mengusulkan perubahan mekanisme sanksi bagi pelaku praktik impor ilegal termasuk mafia pakaian bekas. Menteri Purbaya menegaskan hukuman penjara saja tidak cukup bahkan merugikan negara. Ia menekankan perlu penegakan hukum yang juga memberikan https://t.co/chIgJbz19e,Thu Oct 23 05:50:00 +0000 2025,menkeu ri purbaya yudhi sadewa usul ubah mekanisme sanksi laku praktik impor ilegal masuk mafia pakai bekas menteri purbaya tegas hukum penjara cukup bahkan rugi negara tekan perlu tega hukum beri,menkeu ri purbaya yudhi sadewa mengusulkan perubahan mekanisme sanksi bagi pelaku praktik impor ilegal termasuk mafia pakaian bekas. menteri purbaya menegaskan hukuman penjara saja tidak cukup bahkan merugikan negara. ia menekankan perlu penegakan hukum yang juga memberikan,2.0
Menteri Keuangan Purbaya Yudhi Sadewa menargetkan sistem AI di Bea Cukai rampung dalam tiga bulan untuk meningkatkan efisiensi dan pengawasan kepabeanan. https://t.co/C1O7oXw67h,Thu Oct 23 05:04:40 +0000 2025,menteri uang purbaya yudhi sadewa target sistem ai bea cukai rampung tiga bulan tingkat efisiensi awas pabean,menteri keuangan purbaya yudhi sadewa menargetkan sistem ai di bea cukai rampung dalam tiga bulan untuk meningkatkan efisiensi dan pengawasan kepabeanan.,1.0
Langkah tegas Menteri Keuangan Purbaya Yudhi Sadewa untuk memberantas impor pakaian dan tas bekas ilegal mendapat dukungan penuh dari banyak pihak termasuk Direktur Eksekutif Indef Esther Sri Astuti. Selengkapnya di https://t.co/9pYl7odCOQ https://t.co/pm36DY8Opp,Thu Oct 23 04:49:28 +0000 2025,langkah tegas menteri uang purbaya yudhi sadewa berantas impor pakai tas bekas ilegal dapat dukung penuh banyak pihak masuk direktur eksekutif indef esther sri astuti lengkap,langkah tegas menteri keuangan purbaya yudhi sadewa untuk memberantas impor pakaian dan tas bekas ilegal mendapat dukungan penuh dari banyak pihak termasuk direktur eksekutif indef esther sri astuti. selengkapnya di,1.0
Gubernur Jawa Barat (Jabar) Dedi Mulyadi dengan tegas membantah keterangan Menteri Keuangan Purbaya Yudhi Sadewa mengenai adanya dana pemerintah daerah (Pemda) yang mengendap dalam bentuk deposito di bank. Dedi Mulyadi secara spesifik menyatakan bahwa tidak ada dana deposito https://t.co/ORS6dZxriZ,Thu Oct 23 04:40:44 +0000 2025,gubernur jawa barat jabar dedi mulyadi tegas ban terang menteri uang purbaya yudhi sadewa kena ada dana perintah daerah pemda endap bentuk deposito bank dedi mulyadi spesifik nyata dana deposito,gubernur jawa barat (jabar) dedi mulyadi dengan tegas membantah keterangan menteri keuangan purbaya yudhi sadewa mengenai adanya dana pemerintah daerah (pemda) yang mengendap dalam bentuk deposito di bank. dedi mulyadi secara spesifik menyatakan bahwa tidak ada dana deposito,1.0
Menteri Keuangan Purbaya Yudhi Sadewa menegaskan komitmennya untuk menertibkan praktik impor pakaian dan tas bekas ilegal yang selama ini merugikan industri tekstil dalam negeri. Selengkapnya di https://t.co/sLWMHsS403 https://t.co/O89fh8UBFL,Thu Oct 23 04:28:29 +0000 2025,menteri uang purbaya yudhi sadewa tegas komitmen tertib praktik impor pakai tas bekas ilegal lama rugi industri tekstil negeri lengkap,menteri keuangan purbaya yudhi sadewa menegaskan komitmennya untuk menertibkan praktik impor pakaian dan tas bekas ilegal yang selama ini merugikan industri tekstil dalam negeri. selengkapnya di,2.0
Kebijakan tersebut kata Purbaya akan tetap ditahan hingga ekonomi Indonesia benar-benar tumbuh kuat di atas 6 persen menandakan daya beli masyarakat telah pulih dan lapangan kerja semakin terbuka. https://t.co/9TChfOrHBa lewat @tribunnews,Thu Oct 23 04:14:34 +0000 2025,bijak sebut kata purbaya tetap tahan hingga ekonomi indonesia benarbenar tumbuh kuat atas persen tanda daya beli masyarakat pulih lapang kerja makin buka lewat,kebijakan tersebut kata purbaya akan tetap ditahan hingga ekonomi indonesia benar-benar tumbuh kuat di atas 6 persen menandakan daya beli masyarakat telah pulih dan lapangan kerja semakin terbuka. lewat,1.0
@abu_waras Ada banyak tafsir:1 angka keberuntungan bapak Presiden Prabowo Subianto 2 harapan ekonomi Indonesia bakal mencapai 8% dalam waktu setahun dua tahun harapan rakyat pajak bakal turun ke angka 8% jadi kita semua bisa kaya bareng2 seperti janji manis pak Purbaya Yudhi Sadewa #SavePYS,Thu Oct 23 04:09:12 +0000 2025,banyak tafsir angka untung bapak presiden prabowo subianto harap ekonomi indonesia bakal capai waktu tahun tahun harap rakyat pajak bakal turun angka jadi semua kaya bareng janji manis pak purbaya yudhi sadewa,ada banyak tafsir:1 angka keberuntungan bapak presiden prabowo subianto 2 harapan ekonomi indonesia bakal mencapai 8% dalam waktu setahun dua tahun harapan rakyat pajak bakal turun ke angka 8% jadi kita semua bisa kaya bareng2 seperti janji manis pak purbaya yudhi sadewa #savepys,1.0
@MahaRajaNgibul @MayaA62580468 Plat mobil RI 19 secara resmi tidak ditugaskan saat ini tapi sebelumnya digunakan oleh Menteri Hukum dan Hak Asasi Manusia (Menkumham). Viral di medsos keliru sebut milik Menkeu Purbaya Yudhi Sadewa. Itu meme tentang memberi jalan untuk perbaiki ekonomi . Sumber: daftar resmi,Thu Oct 23 04:03:57 +0000 2025,plat mobil ri resmi tugas belum guna menteri hukum hak asasi manusia menkumham viral medsos keliru sebut milik menkeu purbaya yudhi sadewa meme beri jalan baik ekonomi sumber daftar resmi,plat mobil ri 19 secara resmi tidak ditugaskan saat ini tetapi sebelumnya digunakan oleh menteri hukum dan hak asasi manusia (menkumham). viral di medsos keliru sebut milik menkeu purbaya yudhi sadewa. itu meme tentang memberi jalan untuk perbaiki ekonomi . sumber: daftar resmi,1.0
@ArdieSuhardi321 Sebagai bentuk dukungan publik kepada Menteri Keuangan RI Purbaya Yudhi Sadewa yuk kita gulirkan TAGAR: #SaveMenkuePurbaya #SaveMenkuePurbaya #SaveMenkuePurbaya,Thu Oct 23 03:56:08 +0000 2025,bentuk dukung publik menteri uang ri purbaya yudhi sadewa yuk gulir tagar,sebagai bentuk dukungan publik kepada menteri keuangan ri purbaya yudhi sadewa yuk kita gulirkan tagar: #savemenkuepurbaya #savemenkuepurbaya #savemenkuepurbaya,1.0
Ada kabar baik bagi para penunggak iuran Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan yang keuangannya benar-benar sulit. Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa siapkan Rp20 triliun untuk menalanginya. Terima kasih pak. Tadi minta dianggarkan Rp20 triliun https://t.co/RYgSK7JKMh,Thu Oct 23 03:40:34 +0000 2025,kabar baik tunggak iur badan selenggara jamin sosial bpjs sehat uang benarbenar sulit menteri uang menkeu purbaya yudhi sadewa siap rp triliun talang terima kasih pak tadi minta anggar rp triliun,ada kabar baik bagi para penunggak iuran badan penyelenggara jaminan sosial (bpjs) kesehatan yang keuangannya benar-benar sulit. menteri keuangan (menkeu) purbaya yudhi sadewa siapkan rp20 triliun untuk menalanginya. terima kasih pak. tadi minta dianggarkan rp20 triliun,1.0
Jakarta CNBC Indonesia - Menteri Koperasi dan Usaha Mikro Kecil dan Menengah (UMKM) Maman Abdurrahman menyambut langkah tegas Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang berencana menyikat mafia impor dan menindak oknum Bea Cukai. Menurutnya kebijakan itu bisa menjadi https://t.co/leT8e0lvCD,Thu Oct 23 03:35:02 +0000 2025,jakarta cnbc indonesia menteri koperasi usaha mikro kecil tengah umkm maman abdurrahman sambut langkah tegas menteri uang menkeu purbaya yudhi sadewa rencana sikat mafia impor tindak oknum bea cukai turut bijak jadi,jakarta cnbc indonesia - menteri koperasi dan usaha mikro kecil dan menengah (umkm) maman abdurrahman menyambut langkah tegas menteri keuangan (menkeu) purbaya yudhi sadewa yang berencana menyikat mafia impor dan menindak oknum bea cukai. menurutnya kebijakan itu bisa menjadi,1.0
Menteri Keuangan Purbaya Yudhi Sadewa memastikan bahwa dalam waktu dekat tidak akan menaikkan iuran BPJS Kesehatan baik pada tahun ini maupun 2026. Selengkapnya: https://t.co/F1VN7xwfO5 #bpjs #menkeu #purbaya #purbayasadewa #bpjskesehatan #iuranbpjs #iuranbpjskesehatan https://t.co/gWSjmu5kVs,Thu Oct 23 03:33:27 +0000 2025,menteri uang purbaya yudhi sadewa pasti waktu dekat naik iur bpjs sehat baik tahun maupun lengkap,menteri keuangan purbaya yudhi sadewa memastikan bahwa dalam waktu dekat tidak akan menaikkan iuran bpjs kesehatan baik pada tahun ini maupun 2026. selengkapnya: #bpjs #menkeu #purbaya #purbayasadewa #bpjskesehatan #iuranbpjs #iuranbpjskesehatan,1.0
@AntokJogja1 @KangManto123 Klaim itu tidak akurat. Menkeu Purbaya Yudhi Sadewa mengkritik Pertamina karena lambat bangun kilang minyak sebabkan kerugian impor dari Singapura. Ia sebut Pertamina malas-malasan bukan kelewat pintar . Fakta: RI ekspor minyak mentah ke Singapura dan impor BBM olahan tapi,Thu Oct 23 03:02:06 +0000 2025,klaim akurat menkeu purbaya yudhi sadewa kritik pertamina lambat bangun kilang minyak sebab rugi impor singapura sebut pertamina malasmalasan bukan lewat pintar fakta ri ekspor minyak mentah singapura impor bbm olah,klaim itu tidak akurat. menkeu purbaya yudhi sadewa mengkritik pertamina karena lambat bangun kilang minyak sebabkan kerugian impor dari singapura. ia sebut pertamina malas-malasan bukan kelewat pintar . fakta: ri ekspor minyak mentah ke singapura dan impor bbm olahan tetapi,1.0
Menteri Keuangan Purbaya Yudhi Sadewa udah nyiapin anggaran sebesar Rp 20 triliun untuk 2026 buat pemutihan tunggakan peserta BPJS Kesehatan. Tapi dia punya syarat buat BPJS Kesehatan: perbaiki manajemen dan maksimalkan tim IT mereka! #purbaya #detikfinance #BPJS https://t.co/Tis68HAV9z,Thu Oct 23 03:00:02 +0000 2025,menteri uang purbaya yudhi sadewa nyiapin anggar besar rp triliun buat mutih tunggak serta bpjs sehat punya syarat buat bpjs sehat baik manajemen maksimal tim it,menteri keuangan purbaya yudhi sadewa sudah nyiapin anggaran sebesar rp 20 triliun untuk 2026 buat pemutihan tunggakan peserta bpjs kesehatan. tetapi dia punya syarat buat bpjs kesehatan: perbaiki manajemen dan maksimalkan tim it mereka! #purbaya #detikfinance #bpjs,1.0
@tvOneNews Doa Seluruh Rakyat Indonesia INSYAALLAH Kami akan beri Pak Purbaya Yudhi Sadewa Gelar Begawan Ekonom jika Perekonomian Indonesia Membaik serta dalam Lindungan ALLAH SWT Aamiin ,Fri Oct 24 15:16:12 +0000 2025,doa seluruh rakyat indonesia insyaallah beri pak purbaya yudhi sadewa gelar begawan ekonom ekonomi indonesia baik lindung allah swt aamiin,doa seluruh rakyat indonesia insyaallah kami akan beri pak purbaya yudhi sadewa gelar begawan ekonom jika perekonomian indonesia membaik serta dalam lindungan allah swt aamiin,1.0
Menteri Keuangan Purbaya Yudhi Sadewa merespons kesepakatan restrukturisasi utang Whoosh dengan pihak China. Tenor utang Whoosh ditetapkan menjadi 60 tahun dari awalnya 40 tahun. Ketika ditanya mengenai keikutsertaannya ke China dalam rangka negosiasi Purbaya mengatakan dirinya https://t.co/6iFSoFnOH8,Fri Oct 24 14:03:49 +0000 2025,menteri uang purbaya yudhi sadewa respons sepakat restrukturisasi utang whoosh pihak china tenor utang whoosh tetap jadi tahun awal tahun tanya kena keikutsertaannya china rangka negosiasi purbaya kata diri,menteri keuangan purbaya yudhi sadewa merespons kesepakatan restrukturisasi utang whoosh dengan pihak china. tenor utang whoosh ditetapkan menjadi 60 tahun dari awalnya 40 tahun. ketika ditanya mengenai keikutsertaannya ke china dalam rangka negosiasi purbaya mengatakan dirinya,1.0
Anggota Komisi VI DPR RI Fraksi PKB Imas Aan Ubudiyah menyatakan dukungan penuh terhadap langkah Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa yang berencana menghentikan impor pakaian bekas dengan memasukkan para pemasok ke daftar hitam. https://t.co/dXTEx8vWZ0,Fri Oct 24 13:24:04 +0000 2025,anggota komisi vi dpr ri fraksi pkb imas aan ubudiyah nyata dukung penuh langkah menteri uang menkeu purbaya yudhi sadewa rencana henti impor pakai bekas masuk pasok daftar hitam,anggota komisi vi dpr ri fraksi pkb imas aan ubudiyah menyatakan dukungan penuh terhadap langkah menteri keuangan (menkeu) purbaya yudhi sadewa yang berencana menghentikan impor pakaian bekas dengan memasukkan para pemasok ke daftar hitam.,1.0
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyebut ada oknum pegawai Direktorat Jenderal Pajak (DJP) di Semarang yang mencari-cari kesalahan pengusaha. Baca di sini: https://t.co/e2A8gYUwNH ~TA #Purbaya #Pajak https://t.co/KJ2Pk1H5Qu,Fri Oct 24 13:08:11 +0000 2025,menteri uang menkeu purbaya yudhi sadewa sebut oknum pegawai direktorat jenderal pajak djp semarang mencaricari salah usaha baca sini ta,menteri keuangan (menkeu) purbaya yudhi sadewa menyebut ada oknum pegawai direktorat jenderal pajak (djp) di semarang yang mencari-cari kesalahan pengusaha. baca di sini: ~ta #purbaya #pajak,2.0
Masalah yang muncul dari sistem Coretex memang mengganggu perputaran pajak bagi masyarakat hal tersebut perlu dicarikan formulasi baru demi keamanan dan transparansi bersama. Kali ini Menteri Keuangan Purbaya Yudhi Sadewa memastikan perbaikan sistem Coretax tidak akan https://t.co/8SPbh4PT2N,Fri Oct 24 12:39:43 +0000 2025,masalah muncul sistem coretex memang ganggu putar pajak masyarakat sebut perlu cari formulasi baru aman transparansi sama kali menteri uang purbaya yudhi sadewa pasti baik sistem coretax,masalah yang muncul dari sistem coretex memang mengganggu perputaran pajak bagi masyarakat hal tersebut perlu dicarikan formulasi baru demi keamanan dan transparansi bersama. kali ini menteri keuangan purbaya yudhi sadewa memastikan perbaikan sistem coretax tidak akan,1.0
Menteri Keuangan Purbaya Yudhi Sadewa mengaku senang tidak dilibatkan dalam restrukturisasi utang Kereta Cepat Jakarta Bandung (Whoosh). Sejak awal Kementerian Keuangan memang tidak setuju jika APBN digunakan untuk membiayai utang Kereta Cepat. #PurbayaYudhiSadewa https://t.co/v8MVzKVfJo,Fri Oct 24 12:20:18 +0000 2025,menteri uang purbaya yudhi sadewa aku senang libat restrukturisasi utang kereta cepat jakarta bandung whoosh sejak awal menteri uang memang tuju apbn guna biaya utang kereta cepat,menteri keuangan purbaya yudhi sadewa mengaku senang tidak dilibatkan dalam restrukturisasi utang kereta cepat jakarta bandung (whoosh). sejak awal kementerian keuangan memang tidak setuju jika apbn digunakan untuk membiayai utang kereta cepat. #purbayayudhisadewa,1.0
Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan para programmer dari pihak LG yang menggarap sistem Coretax diduga merupakan lulusan sekolah menengah atas (SMA). Ini berdasarkan pemeriksaan oleh tim Menkeu terharap sejumlah permasalahan teknis Coretax.,Fri Oct 24 12:11:43 +0000 2025,menteri uang purbaya yudhi sadewa ungkap programmer pihak sedang garap sistem coretax duga rupa lulus sekolah tengah atas sma dasar periksa tim menkeu harap jumlah masalah teknis coretax,menteri keuangan purbaya yudhi sadewa mengungkapkan para programmer dari pihak Sedang yang menggarap sistem coretax diduga merupakan lulusan sekolah menengah atas (sma). ini berdasarkan pemeriksaan oleh tim menkeu terharap sejumlah permasalahan teknis coretax.,2.0
